ExDate,IdentifierMappingID,EventType,EventCurrency,LocalCurrency,EventAmount,OfferPrice,TermOldShares,TermNewShares,SpunOffStock,SpunOffCash,BuybackShares,PriceExT1,FxExT1,PayDate,PayDatePrice,PayDatePriceT1,PayDateFx,PayDateFxT1,FrankingPercent,IncomePercent,WHTType,REIT,Comments,TaxRate
11/15/2018,142,Cash Dividend,US,US,0.58,\N,\N,\N,\N,\N,0,148.17,1,11/30/2018,\N,157.04,\N,1,0,0,Standard,0,\N,30
2/21/2019,142,Cash Dividend,US,US,0.58,\N,\N,\N,\N,\N,0,176.11,1,3/15/2019,\N,186.81,\N,1,0,0,Custom,0,\N,67
5/16/2019,142,Cash Dividend,US,US,0.58,\N,\N,\N,\N,\N,0,220.9,1,5/31/2019,\N,222.78,\N,1,0,0,Flat,0,\N,\N
11/1/2018,142,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/17/2018,143,Cash Dividend,US,US,0.4,\N,\N,\N,\N,\N,0,65.74,1,6/12/2018,\N,64.06,\N,1,0,0,Standard,0,\N,30
8/17/2018,143,Cash Dividend,US,US,0.44,\N,\N,\N,\N,\N,0,69.62,1,9/12/2018,\N,68.74,\N,1,0,0,Custom,0,\N,67
11/8/2018,143,Cash Dividend,US,US,0.44,\N,\N,\N,\N,\N,0,81.91,1,12/12/2018,\N,81.81,\N,1,0,0,Flat,0,\N,\N
2/14/2019,143,Cash Dividend,US,US,0.44,\N,\N,\N,\N,\N,0,72.43,1,3/12/2019,\N,60.68,\N,1,0,0,Standard,0,\N,30
5/17/2019,143,Cash Dividend,US,US,0.44,\N,\N,\N,\N,\N,0,52.5,1,6/12/2019,\N,52.88,\N,1,0,0,Custom,0,\N,67
5/17/2018,144,Cash Dividend,US,US,0.72,\N,\N,\N,\N,\N,0,155.25,1,6/15/2018,\N,173.95,\N,1,0,0,Flat,0,\N,\N
8/16/2018,144,Cash Dividend,US,US,0.72,\N,\N,\N,\N,\N,0,184.48,1,9/17/2018,\N,188.22,\N,1,0,0,Standard,0,\N,30
11/9/2018,144,Cash Dividend,US,US,0.72,\N,\N,\N,\N,\N,0,169.31,1,12/14/2018,\N,150.86,\N,1,0,0,Custom,0,\N,67
2/14/2019,144,Cash Dividend,US,US,0.74,\N,\N,\N,\N,\N,0,140.33,1,3/15/2019,\N,149.8,\N,1,0,0,Flat,0,\N,\N
5/13/2019,144,Cash Dividend,US,US,0.74,\N,\N,\N,\N,\N,0,140.16,1,6/14/2019,\N,121,\N,1,0,0,Standard,0,\N,30
5/17/2018,145,Cash Dividend,US,US,1.08,\N,\N,\N,\N,\N,0,147.18,1,6/1/2018,\N,142.39,\N,1,0,0,Custom,0,\N,67
8/21/2018,145,Cash Dividend,US,US,1.14,\N,\N,\N,\N,\N,0,145.39,1,9/4/2018,\N,141.8,\N,1,0,0,Flat,0,\N,\N
11/14/2018,145,Cash Dividend,US,US,1.14,\N,\N,\N,\N,\N,0,144.5,1,12/3/2018,\N,151.06,\N,1,0,0,Standard,0,\N,30
2/21/2019,145,Cash Dividend,US,US,1.14,\N,\N,\N,\N,\N,0,155.39,1,3/7/2019,\N,154.52,\N,1,0,0,Custom,0,\N,67
5/23/2019,145,Cash Dividend,US,US,1.14,\N,\N,\N,\N,\N,0,163.5,1,6/5/2019,\N,156.34,\N,1,0,0,Flat,0,\N,\N
5/17/2018,146,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,63.48,1,6/15/2018,\N,65.35,\N,1,0,0,Standard,0,\N,30
8/2/2018,146,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,67.05,1,8/31/2018,\N,72.98,\N,1,0,0,Custom,0,\N,67
9/27/2018,146,Cash Dividend,US,US,0.15,\N,\N,\N,\N,\N,0,76.98,1,10/26/2018,\N,75.23,\N,1,0,0,Flat,0,\N,\N
2/14/2019,146,Cash Dividend,US,US,0.17,\N,\N,\N,\N,\N,0,68.43,1,3/15/2019,\N,73.08,\N,1,0,0,Standard,0,\N,30
5/16/2019,146,Cash Dividend,US,US,0.17,\N,\N,\N,\N,\N,0,76.81,1,6/14/2019,\N,78.33,\N,1,0,0,Custom,0,\N,67
5/17/2018,147,Cash Dividend,US,US,0.41,\N,\N,\N,\N,\N,0,169.42,1,6/15/2018,\N,170.5,\N,1,0,0,Flat,0,\N,\N
11/15/2018,147,Cash Dividend,US,US,0.41,\N,\N,\N,\N,\N,0,141.87,1,12/14/2018,\N,133.18,\N,1,0,0,Standard,0,\N,30
5/16/2019,147,Cash Dividend,US,US,0.43,\N,\N,\N,\N,\N,0,136.14,1,6/14/2019,\N,134.36,\N,1,0,0,Custom,0,\N,67
5/17/2018,148,Cash Dividend,GB,GB,0.02,\N,\N,\N,\N,\N,0,246.6,100,6/22/2018,\N,256,\N,100,0,0,Flat,0,\N,\N
10/11/2018,148,Cash Dividend,GB,GB,0.0167,\N,\N,\N,\N,\N,0,216.2,100,11/23/2018,\N,201.3,\N,100,0,0,Standard,0,\N,\N
5/16/2019,148,Cash Dividend,GB,GB,0.041,\N,\N,\N,\N,\N,0,243.7,100,6/21/2019,\N,236.6,\N,100,0,0,Custom,0,\N,70
5/17/2018,149,Cash Dividend,US,US,0.41,\N,\N,\N,\N,\N,0,140.44,1,6/29/2018,\N,125.26,\N,1,0,0,Flat,0,\N,\N
8/22/2018,149,Cash Dividend,US,US,0.41,\N,\N,\N,\N,\N,0,125.16,1,9/28/2018,\N,133.42,\N,1,0,0,Standard,0,\N,30
11/20/2018,149,Cash Dividend,US,US,0.41,\N,\N,\N,\N,\N,0,116.5,1,12/31/2018,\N,107.24,\N,1,0,0,Custom,0,\N,67
2/28/2019,149,Cash Dividend,US,US,0.41,\N,\N,\N,\N,\N,0,126.93,1,3/29/2019,\N,124.08,\N,1,0,0,Flat,0,\N,\N
5/23/2019,149,Cash Dividend,US,US,0.48,\N,\N,\N,\N,\N,0,127.77,1,6/28/2019,\N,138.29,\N,1,0,0,Standard,0,\N,30
5/17/2018,150,Cash Dividend,US,US,0.86,\N,\N,\N,\N,\N,0,381.12,1,6/1/2018,\N,379.25,\N,1,0,0,Custom,0,\N,67
8/16/2018,150,Cash Dividend,US,US,0.86,\N,\N,\N,\N,\N,0,438.62,1,9/7/2018,\N,462.39,\N,1,0,0,Flat,0,\N,\N
11/15/2018,150,Cash Dividend,US,US,0.86,\N,\N,\N,\N,\N,0,414.9,1,12/7/2018,\N,401.03,\N,1,0,0,Standard,0,\N,30
2/22/2019,150,Cash Dividend,US,US,1.13,\N,\N,\N,\N,\N,0,439.7,1,3/8/2019,\N,414.05,\N,1,0,0,Custom,0,\N,67
5/16/2019,150,Cash Dividend,US,US,1.13,\N,\N,\N,\N,\N,0,430.92,1,5/31/2019,\N,424.57,\N,1,0,0,Flat,0,\N,\N
5/17/2018,151,Cash Dividend,US,EU,0.45,\N,\N,\N,\N,\N,0,41.53,1.180776951,6/13/2018,\N,40.22,\N,1.174674028,0,0,Standard,0,\N,0
8/16/2018,151,Cash Dividend,US,EU,0.45,\N,\N,\N,\N,\N,0,39,1.180776951,9/14/2018,\N,37.31,\N,1.174674028,0,0,Custom,1,\N,\N
11/15/2018,151,Cash Dividend,US,EU,0.45,\N,\N,\N,\N,\N,0,26.99,1.180776951,12/11/2018,\N,23.08,\N,1.174674028,0,0,Flat,0,\N,\N
3/1/2019,151,Cash Dividend,US,EU,0.4981375,\N,\N,\N,\N,\N,0,28.72,1.180776951,3/26/2019,\N,25.54,\N,1.174674028,0,0,Standard,0,\N,0
5/16/2019,151,Cash Dividend,EU,EU,0.4375,\N,\N,\N,\N,\N,0,23.63,1.180776951,6/13/2019,\N,23.45,\N,1.174674028,0,0,Custom,0,\N,83
5/18/2018,151,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,1800000,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
4/1/2019,151,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,3700000,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/17/2018,152,Cash Dividend,EU,EU,1.25,\N,\N,\N,\N,\N,0,25.86,1,5/29/2018,\N,24.48,\N,1,0,0,Flat,0,\N,\N
5/16/2019,152,Cash Dividend,EU,EU,1.3,\N,\N,\N,\N,\N,0,25.76,1,5/28/2019,\N,24.25,\N,1,0,0,Standard,0,\N,0
5/2/2018,152,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,1500000,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/30/2018,152,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,230000000,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/17/2018,153,Cash Dividend,EU,EU,2.45,\N,\N,\N,\N,\N,0,115.1,1,5/22/2018,\N,111.55,\N,1,0,0,Custom,0,\N,83
5/9/2019,153,Cash Dividend,EU,EU,2.7,\N,\N,\N,\N,\N,0,120.65,1,5/13/2019,\N,118.25,\N,1,0,0,Flat,0,\N,\N
8/13/2018,153,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,11405577,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/17/2018,154,Cash Dividend,US,US,0.8,\N,\N,\N,\N,\N,0,193.37,\N,6/15/2018,\N,197.76,\N,\N,0,0,Standard,0,\N,30
8/16/2018,154,Cash Dividend,US,US,0.8,\N,\N,\N,\N,\N,0,208.11,\N,9/17/2018,\N,216.17,\N,\N,0,0,Custom,0,\N,67
11/15/2018,154,Cash Dividend,US,US,0.8,\N,\N,\N,\N,\N,0,190.5,\N,12/17/2018,\N,191.29,\N,\N,0,0,Flat,0,\N,\N
2/28/2019,154,Cash Dividend,US,US,0.85,\N,\N,\N,\N,\N,0,208.84,\N,3/15/2019,\N,206.07,\N,\N,0,0,Standard,0,\N,30
5/16/2019,154,Cash Dividend,US,US,0.85,\N,\N,\N,\N,\N,0,237.11,\N,6/4/2019,\N,245.73,\N,\N,0,0,Custom,0,\N,67
5/17/2018,155,Cash Dividend,EU,EU,1.93,\N,\N,\N,\N,\N,0,29.36,1,5/22/2018,\N,27.29,\N,1,0,0,Flat,0,\N,\N
11/9/2018,155,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,4000000,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/17/2018,156,Cash Dividend,SG,SG,0.6,\N,\N,\N,\N,\N,0,21.22,1,5/31/2018,\N,20.65,\N,1,0,0,Standard,0,\N,\N
9/5/2018,156,Cash Dividend,SG,SG,0.2,\N,\N,\N,\N,\N,0,17.95,1,9/19/2018,\N,16.42,\N,1,0,0,Custom,0,\N,92
5/10/2019,156,Cash Dividend,SG,SG,0.5,\N,\N,\N,\N,\N,0,16.45,1,5/22/2019,\N,15.37,\N,1,0,0,Flat,0,\N,\N
5/7/2018,156,Buyback,\N,SG,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/17/2018,157,Cash Dividend,EU,EU,3.07,\N,\N,\N,\N,\N,0,96.6,1,5/17/2018,\N,96.6,\N,1,0,0,Standard,0,\N,0
5/17/2018,157,Cash Dividend,EU,EU,2.03,\N,\N,\N,\N,\N,0,96.6,1,8/20/2018,\N,96.6,\N,1,0,0,Custom,0,\N,83
5/23/2019,157,Cash Dividend,EU,EU,5.1,\N,\N,\N,\N,\N,0,71.55,1,5/23/2019,\N,71.55,\N,1,0,0,Flat,0,\N,\N
1/4/2019,157,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/18/2018,158,Cash Dividend,US,US,0.485,\N,\N,\N,\N,\N,0,85.39,1,6/4/2018,\N,87.98,\N,1,0,0,Standard,0,\N,30
8/24/2018,158,Cash Dividend,US,US,0.485,\N,\N,\N,\N,\N,0,92.12,1,9/10/2018,\N,93.62,\N,1,0,0,Custom,0,\N,67
11/23/2018,158,Cash Dividend,US,US,0.525,\N,\N,\N,\N,\N,0,97.72,1,12/10/2018,\N,98.79,\N,1,0,0,Flat,0,\N,\N
2/22/2019,158,Cash Dividend,US,US,0.525,\N,\N,\N,\N,\N,0,99.13,1,3/11/2019,\N,100.16,\N,1,0,0,Standard,0,\N,30
5/24/2019,158,Cash Dividend,US,US,0.525,\N,\N,\N,\N,\N,0,103.36,1,6/10/2019,\N,104.21,\N,1,0,0,Custom,0,\N,67
5/18/2018,159,Cash Dividend,EU,EU,0.65,\N,\N,\N,\N,\N,0,14.14,1,5/22/2018,\N,13.445,\N,1,0,0,Flat,0,\N,\N
3/29/2019,159,Cash Dividend,EU,EU,0.7,\N,\N,\N,\N,\N,0,15.53,1,4/2/2019,\N,14.834,\N,1,0,0,Standard,0,\N,0
5/18/2018,160,Cash Dividend,NO,NO,2.6,\N,\N,\N,\N,\N,0,170.45,1,5/29/2018,\N,166.3,\N,1,0,0,Custom,0,\N,69
8/31/2018,160,Cash Dividend,NO,NO,2.6,\N,\N,\N,\N,\N,0,180.4,1,9/10/2018,\N,180.3,\N,1,0,0,Flat,0,\N,\N
11/9/2018,160,Cash Dividend,NO,NO,2.6,\N,\N,\N,\N,\N,0,199.9,1,11/19/2018,\N,194,\N,1,0,0,Standard,0,\N,25
2/22/2019,160,Cash Dividend,NO,NO,2.6,\N,\N,\N,\N,\N,0,198.7,1,3/4/2019,\N,200.6,\N,1,0,0,Custom,0,\N,69
5/16/2019,160,Cash Dividend,NO,NO,2.6,\N,\N,\N,\N,\N,0,200.5,1,5/27/2019,\N,209.4,\N,1,0,0,Flat,0,\N,\N
6/25/2018,160,Buyback,\N,NO,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
7/1/2018,160,Buyback,\N,NO,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/18/2018,161,Cash Dividend,US,US,0.6,\N,\N,\N,\N,\N,0,43.62,1,6/6/2018,\N,43.77,\N,1,0,0,Standard,0,\N,30
8/17/2018,161,Cash Dividend,US,US,0.6,\N,\N,\N,\N,\N,0,47.5,1,9/6/2018,\N,44.66,\N,1,0,0,Custom,0,\N,67
11/16/2018,161,Cash Dividend,US,US,0.6,\N,\N,\N,\N,\N,0,47.18,1,12/6/2018,\N,47.24,\N,1,0,0,Flat,0,\N,\N
2/15/2019,161,Cash Dividend,US,US,0.6,\N,\N,\N,\N,\N,0,49.2,1,3/6/2019,\N,50.07,\N,1,0,0,Standard,0,\N,30
5/17/2019,161,Cash Dividend,US,US,0.62,\N,\N,\N,\N,\N,0,54.06,1,6/6/2019,\N,54.81,\N,1,0,0,Custom,0,\N,67
5/18/2018,162,Cash Dividend,US,US,0.44,\N,\N,\N,\N,\N,0,171.54,1,6/11/2018,\N,179.21,\N,1,0,0,Flat,0,\N,\N
8/17/2018,162,Cash Dividend,US,US,0.44,\N,\N,\N,\N,\N,0,171.57,1,9/10/2018,\N,176.8,\N,1,0,0,Standard,0,\N,30
11/20/2018,162,Cash Dividend,US,US,0.44,\N,\N,\N,\N,\N,0,148.19,1,12/12/2018,\N,145.41,\N,1,0,0,Custom,0,\N,67
2/22/2019,162,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,170.6,1,3/18/2019,\N,176.69,\N,1,0,0,Flat,0,\N,\N
5/17/2019,162,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,189.27,1,6/10/2019,\N,189.91,\N,1,0,0,Standard,0,\N,30
5/18/2018,163,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,87.07,1,6/4/2018,\N,83.34,\N,1,0,0,Custom,0,\N,67
8/17/2018,163,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,86.82,1,9/4/2018,\N,89.97,\N,1,0,0,Flat,0,\N,\N
11/16/2018,163,Cash Dividend,US,US,0.4,\N,\N,\N,\N,\N,0,89.15,1,12/3/2018,\N,88.9,\N,1,0,0,Standard,0,\N,30
2/15/2019,163,Cash Dividend,US,US,0.4,\N,\N,\N,\N,\N,0,86.45,1,3/4/2019,\N,82.98,\N,1,0,0,Custom,0,\N,67
5/17/2019,163,Cash Dividend,US,US,0.4,\N,\N,\N,\N,\N,0,77.59,1,6/3/2019,\N,77.86,\N,1,0,0,Flat,0,\N,\N
5/18/2018,164,Cash Dividend,US,US,0.46,\N,\N,\N,\N,\N,0,70.69,1,6/4/2018,\N,69.89,\N,1,0,0,Standard,0,\N,30
8/21/2018,164,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,63.82,1,9/5/2018,\N,63.71,\N,1,0,0,Custom,0,\N,67
11/16/2018,164,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,59.01,1,12/3/2018,\N,57.07,\N,1,0,0,Flat,0,\N,\N
2/15/2019,164,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,52.91,1,3/4/2019,\N,53,\N,1,0,0,Standard,1,\N,\N
5/17/2019,164,Cash Dividend,US,US,0.5,\N,\N,\N,\N,\N,0,53.29,1,6/3/2019,\N,52.29,\N,1,0,0,Custom,0,\N,67
5/18/2018,165,Cash Dividend,EU,EU,4,\N,\N,\N,\N,\N,0,93.3,1,5/22/2018,\N,88.57,\N,1,0,0,Flat,0,\N,\N
5/17/2019,165,Cash Dividend,EU,EU,3.5,\N,\N,\N,\N,\N,0,69.8,1,5/21/2019,\N,64.81,\N,1,0,0,Standard,0,\N,0
5/18/2018,166,Cash Dividend,EU,EU,1.56,\N,\N,\N,\N,\N,0,40.38,1,5/22/2018,\N,38.96,\N,1,0,0,Custom,0,\N,83
12/3/2018,166,Cash Dividend,EU,EU,1.56,\N,\N,\N,\N,\N,0,39.91,1,12/5/2018,\N,36.51,\N,1,0,0,Flat,0,\N,\N
5/9/2019,166,Cash Dividend,EU,EU,1.56,\N,\N,\N,\N,\N,0,36.07,1,5/13/2019,\N,33.61,\N,1,0,0,Standard,0,\N,0
5/29/2018,166,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,9914483,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/20/2019,166,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,10030322,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/18/2018,167,Cash Dividend,EU,EU,1.06,\N,\N,\N,\N,\N,0,88.5,1,5/23/2018,\N,86.32,\N,1,0,0,Custom,0,\N,83
5/17/2019,167,Cash Dividend,EU,EU,1.17,\N,\N,\N,\N,\N,0,70.86,1,5/21/2019,\N,68.36,\N,1,0,0,Flat,0,\N,\N
5/28/2018,167,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,431000,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
3/12/2019,167,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,6000000,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/18/2018,168,Cash Dividend,SG,SG,0.19,\N,\N,\N,\N,\N,0,13.2,1,6/4/2018,\N,12.53,\N,1,0,0,Standard,0,\N,\N
5/8/2018,168,Buyback,\N,SG,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/13/2019,168,Buyback,\N,SG,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/18/2018,169,Cash Dividend,US,US,0.8,\N,\N,\N,\N,\N,0,121.87,1,6/1/2018,\N,116.49,\N,1,0,0,Standard,0,\N,30
8/20/2018,169,Cash Dividend,US,US,0.8,\N,\N,\N,\N,\N,0,115.44,1,9/4/2018,\N,118.51,\N,1,0,0,Custom,0,\N,67
11/16/2018,169,Cash Dividend,US,US,0.8,\N,\N,\N,\N,\N,0,96.23,1,12/3/2018,\N,93.52,\N,1,0,0,Flat,0,\N,\N
2/15/2019,169,Cash Dividend,US,US,0.8,\N,\N,\N,\N,\N,0,95.65,1,3/1/2019,\N,96.36,\N,1,0,0,Standard,0,\N,30
5/17/2019,169,Cash Dividend,US,US,0.9,\N,\N,\N,\N,\N,0,88.3,1,6/3/2019,\N,80.8,\N,1,0,0,Custom,0,\N,67
5/18/2018,170,Cash Dividend,SG,SG,0.045,\N,\N,\N,\N,\N,0,1.11,1,6/7/2018,\N,1.03,\N,1,0,0,Flat,0,\N,\N
5/21/2019,170,Cash Dividend,SG,SG,0.05,\N,\N,\N,\N,\N,0,1.47,1,6/7/2019,\N,1.4,\N,1,0,0,Standard,0,\N,\N
5/30/2018,170,Buyback,\N,SG,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/18/2018,171,Cash Dividend,EU,EU,1.4,\N,\N,\N,\N,\N,0,96.95,1,5/22/2018,\N,95.85,\N,1,0,0,Custom,0,\N,83
5/16/2019,171,Cash Dividend,EU,EU,1.5,\N,\N,\N,\N,\N,0,112.96,1,5/20/2019,\N,114.6,\N,1,0,0,Flat,0,\N,\N
5/21/2018,172,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,76.04,1,5/31/2018,\N,75.69,\N,1,0,0,Standard,0,\N,30
8/21/2018,172,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,74.91,1,8/31/2018,\N,77.39,\N,1,0,0,Custom,0,\N,67
11/19/2018,172,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,70.33,1,11/30/2018,\N,70.3,\N,1,0,0,Flat,0,\N,\N
2/20/2019,172,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,73.18,1,2/28/2019,\N,71.31,\N,1,0,0,Standard,0,\N,30
5/21/2019,172,Cash Dividend,US,US,0.2,\N,\N,\N,\N,\N,0,59.99,1,5/31/2019,\N,62.36,\N,1,0,0,Custom,0,\N,67
5/7/2018,172,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/21/2018,173,Cash Dividend,EU,EU,0.85,\N,\N,\N,\N,\N,0,16.12,1,5/23/2018,\N,15.26,\N,1,0,0,Flat,0,\N,\N
5/20/2019,173,Cash Dividend,EU,EU,0.9,\N,\N,\N,\N,\N,0,17.005,1,5/22/2019,\N,16.33,\N,1,0,0,Standard,0,\N,0
5/21/2018,174,Cash Dividend,EU,EU,0.4,\N,\N,\N,\N,\N,0,16.552,1,5/23/2018,\N,16.102,\N,1,0,0,Custom,0,\N,83
9/24/2018,174,Cash Dividend,EU,EU,0.42,\N,\N,\N,\N,\N,0,16.31,1,9/26/2018,\N,16.548,\N,1,0,0,Flat,0,\N,\N
5/20/2019,174,Cash Dividend,EU,EU,0.41,\N,\N,\N,\N,\N,0,14.84,1,5/22/2019,\N,14.54,\N,1,0,0,Standard,0,\N,0
5/14/2019,174,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,67000000,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/21/2018,175,Cash Dividend,EU,EU,0.28,\N,\N,\N,\N,\N,0,39.4,1,5/23/2018,\N,37.8,\N,1,0,0,Custom,0,\N,83
5/20/2019,175,Cash Dividend,EU,EU,0.4,\N,\N,\N,\N,\N,0,35.7,1,5/22/2019,\N,34.57,\N,1,0,0,Flat,0,\N,\N
8/1/2018,175,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,2000000,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/21/2018,176,Cash Dividend,EU,EU,0.14,\N,\N,\N,\N,\N,0,9.056,1,5/23/2018,\N,8.936,\N,1,0,0,Standard,0,\N,0
5/20/2019,176,Cash Dividend,EU,EU,0.14,\N,\N,\N,\N,\N,0,10.025,1,5/22/2019,\N,10.1,\N,1,0,0,Custom,0,\N,83
5/21/2018,177,Cash Dividend,US,US,0.9,\N,\N,\N,\N,\N,0,102.43,1,6/14/2018,\N,99.3,\N,1,0,0,Flat,0,\N,\N
8/20/2018,177,Cash Dividend,US,US,0.9,\N,\N,\N,\N,\N,0,98.8,1,9/13/2018,\N,96.78,\N,1,0,0,Standard,0,\N,30
11/23/2018,177,Cash Dividend,US,US,0.9,\N,\N,\N,\N,\N,0,91.04,1,12/13/2018,\N,82.85,\N,1,0,0,Custom,0,\N,67
2/19/2019,177,Cash Dividend,US,US,1,\N,\N,\N,\N,\N,0,94.15,1,3/14/2019,\N,95.13,\N,1,0,0,Flat,0,\N,\N
5/24/2019,177,Cash Dividend,US,US,1,\N,\N,\N,\N,\N,0,97.11,1,6/20/2019,\N,98.97,\N,1,0,0,Standard,0,\N,30
5/21/2018,178,Cash Dividend,EU,EU,0.05,\N,\N,\N,\N,\N,0,6.345,1,5/23/2018,\N,6.32,\N,1,0,0,Custom,0,\N,83
4/23/2019,178,Cash Dividend,EU,EU,0.05,\N,\N,\N,\N,\N,0,8.63,1,4/25/2019,\N,8.815,\N,1,0,0,Flat,0,\N,\N
5/21/2018,179,Cash Dividend,EU,EU,0.0578,\N,\N,\N,\N,\N,0,1.543,1,5/23/2018,\N,1.5125,\N,1,0,0,Standard,0,\N,0
5/20/2019,179,Cash Dividend,EU,EU,0.07,\N,\N,\N,\N,\N,0,1.55,1,5/22/2019,\N,1.505,\N,1,0,0,Custom,0,\N,83
5/21/2018,180,Cash Dividend,EU,EU,0.08,\N,\N,\N,\N,\N,0,3,1,5/23/2018,\N,2.799,\N,1,0,0,Flat,0,\N,\N
5/21/2018,180,Cash Dividend,EU,EU,0.123,\N,\N,\N,\N,\N,0,3,1,5/23/2018,\N,2.799,\N,1,0,0,Standard,0,\N,0
5/20/2019,180,Cash Dividend,EU,EU,0.197,\N,\N,\N,\N,\N,0,2.1705,1,5/22/2019,\N,1.977,\N,1,0,0,Custom,0,\N,83
9/12/2018,180,Buyback,\N,EU,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/21/2018,181,Cash Dividend,US,US,0.32,\N,\N,\N,\N,\N,0,98.49,1,6/12/2018,\N,99.66,\N,1,0,0,Flat,0,\N,\N
8/6/2018,181,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,95.61,1,8/28/2018,\N,93.62,\N,1,0,0,Standard,0,\N,30
11/26/2018,181,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,70.6,1,12/18/2018,\N,68.43,\N,1,0,0,Custom,0,\N,67
2/25/2019,181,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,82.42,1,3/19/2019,\N,82.59,\N,1,0,0,Flat,1,\N,\N
5/20/2019,181,Cash Dividend,US,US,0.38,\N,\N,\N,\N,\N,0,70.41,1,6/11/2019,\N,73.1,\N,1,0,0,Standard,0,\N,30
2/5/2019,181,Buyback,\N,US,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,\N,\N,\N,\N
5/22/2018,182,Cash Dividend,US,US,0.26,\N,\N,\N,\N,\N,0,45.75,1,6/1/2018,\N,45.06,\N,1,0,0,Custom,0,\N,67
8/21/2018,182,Cash Dividend,US,US,0.26,\N,\N,\N,\N,\N,0,46.78,1,9/1/2018,\N,46.24,\N,1,0,0,Flat,0,\N,\N
11/20/2018,182,Cash Dividend,US,US,0.26,\N,\N,\N,\N,\N,0,45.37,1,12/3/2018,\N,45.74,\N,1,0,0,Standard,0,\N,30
2/19/2019,182,Cash Dividend,US,US,0.27,\N,\N,\N,\N,\N,0,49.28,1,3/1/2019,\N,49.14,\N,1,0,0,Custom,0,\N,67
